dataset,fsn,time,image,saa,tracks
2014,4982366,2014-04-07T11:22:11.07Z,FUV,0,0
2014,4982369,2014-04-07T11:22:16.78Z,FUV,0,0
2014,4982372,2014-04-07T11:22:22.21Z,FUV,0,0
2014,4982375,2014-04-07T11:22:27.83Z,FUV,0,0
2014,4982378,2014-04-07T11:22:33.56Z,FUV,0,0
2014,4982381,2014-04-07T11:22:39.03Z,FUV,0,0
2014,4982384,2014-04-07T11:22:44.66Z,FUV,0,0
2014,4982387,2014-04-07T11:22:50.31Z,FUV,0,0
2014,4982390,2014-04-07T11:22:55.77Z,FUV,0,0
2014,4982393,2014-04-07T11:23:01.38Z,FUV,0,0
2014,4982396,2014-04-07T11:23:07.10Z,FUV,0,0
2014,4982399,2014-04-07T11:23:12.59Z,FUV,0,0
2014,4982402,2014-04-07T11:23:18.24Z,FUV,0,0
2014,4982405,2014-04-07T11:23:23.88Z,FUV,0,0
2014,4982408,2014-04-07T11:23:29.30Z,FUV,0,0
2014,4982411,2014-04-07T11:23:34.89Z,FUV,0,0
2014,4982414,2014-04-07T11:23:40.63Z,FUV,0,0
2014,4982417,2014-04-07T11:23:46.13Z,FUV,0,0
2014,4982420,2014-04-07T11:23:51.74Z,FUV,0,0
2014,4982423,2014-04-07T11:23:57.41Z,FUV,0,0
2014,4982426,2014-04-07T11:24:02.82Z,FUV,0,0
2014,4982429,2014-04-07T11:24:08.44Z,FUV,0,0
2014,4982432,2014-04-07T11:24:14.19Z,FUV,0,0
2014,4982435,2014-04-07T11:24:19.68Z,FUV,0,0
2014,4982438,2014-04-07T11:24:25.26Z,FUV,0,0
2014,4982441,2014-04-07T11:24:30.97Z,FUV,0,0
2014,4982444,2014-04-07T11:24:36.40Z,FUV,0,0
2014,4982447,2014-04-07T11:24:41.99Z,FUV,0,0
2014,4982450,2014-04-07T11:24:47.72Z,FUV,0,0
2014,4982453,2014-04-07T11:24:53.19Z,FUV,0,0
2014,4982456,2014-04-07T11:24:58.82Z,FUV,0,0
2014,4982459,2014-04-07T11:25:04.50Z,FUV,0,0
2014,4982462,2014-04-07T11:25:09.96Z,FUV,0,0
2014,4982465,2014-04-07T11:25:15.52Z,FUV,0,0
2014,4982468,2014-04-07T11:25:21.28Z,FUV,0,0
2014,4982471,2014-04-07T11:25:26.77Z,FUV,0,0
2014,4982474,2014-04-07T11:25:32.44Z,FUV,0,0
2014,4982477,2014-04-07T11:25:38.06Z,FUV,0,0
2014,4982480,2014-04-07T11:25:43.49Z,FUV,0,0
2014,4982483,2014-04-07T11:25:49.07Z,FUV,0,0
2014,4982486,2014-04-07T11:25:54.81Z,FUV,0,0
2014,4982489,2014-04-07T11:26:00.32Z,FUV,0,0
2014,4982492,2014-04-07T11:26:05.94Z,FUV,0,0
2014,4982495,2014-04-07T11:26:11.60Z,FUV,0,0
2014,4982498,2014-04-07T11:26:17.06Z,FUV,0,0
2014,4982501,2014-04-07T11:26:22.67Z,FUV,0,0
2014,4982504,2014-04-07T11:26:28.38Z,FUV,0,0
2014,4982507,2014-04-07T11:26:33.83Z,FUV,0,0
2014,4982510,2014-04-07T11:26:39.42Z,FUV,0,0
2014,4982513,2014-04-07T11:26:45.16Z,FUV,0,0
2014,4982516,2014-04-07T11:26:50.59Z,FUV,0,0
2014,4982519,2014-04-07T11:26:56.21Z,FUV,0,0
2014,4982522,2014-04-07T11:27:01.91Z,FUV,0,0
2014,4982525,2014-04-07T11:27:07.35Z,FUV,0,0
2014,4982528,2014-04-07T11:27:12.98Z,FUV,0,0
2014,4982531,2014-04-07T11:27:18.69Z,FUV,0,0
2014,4982534,2014-04-07T11:27:24.17Z,FUV,0,0
2014,4982537,2014-04-07T11:27:29.72Z,FUV,0,0
2014,4982540,2014-04-07T11:27:35.47Z,FUV,0,0
2014,4982543,2014-04-07T11:27:40.92Z,FUV,0,0
2014,4982546,2014-04-07T11:27:46.55Z,FUV,0,0
2014,4982549,2014-04-07T11:27:52.25Z,FUV,0,0
2014,4982552,2014-04-07T11:27:57.67Z,FUV,0,0
2014,4982555,2014-04-07T11:28:03.27Z,FUV,0,0
2014,4982558,2014-04-07T11:28:09.00Z,FUV,0,0
2014,4982561,2014-04-07T11:28:14.49Z,FUV,0,0
2014,4982564,2014-04-07T11:28:20.13Z,FUV,0,0
2014,4982567,2014-04-07T11:28:25.78Z,FUV,0,0
2014,4982570,2014-04-07T11:28:31.23Z,FUV,0,0
2014,4982573,2014-04-07T11:28:36.83Z,FUV,0,0
2014,4982576,2014-04-07T11:28:42.56Z,FUV,0,0
2014,4982579,2014-04-07T11:28:48.04Z,FUV,0,1
2014,4982582,2014-04-07T11:28:53.64Z,FUV,0,0
2014,4982585,2014-04-07T11:28:59.35Z,FUV,0,0
2014,4982588,2014-04-07T11:29:04.79Z,FUV,0,0
2014,4982591,2014-04-07T11:29:10.38Z,FUV,0,1
2014,4982594,2014-04-07T11:29:16.10Z,FUV,0,0
2014,4982597,2014-04-07T11:29:21.56Z,FUV,0,0
2014,4982600,2014-04-07T11:29:27.18Z,FUV,0,0
2014,4982603,2014-04-07T11:29:32.88Z,FUV,0,0
2014,4982606,2014-04-07T11:29:38.35Z,FUV,0,0
2014,4982609,2014-04-07T11:29:43.92Z,FUV,0,0
2014,4982612,2014-04-07T11:29:49.66Z,FUV,0,0
2014,4982615,2014-04-07T11:29:55.10Z,FUV,0,1
2014,4982618,2014-04-07T11:30:00.74Z,FUV,0,0
2014,4982621,2014-04-07T11:30:06.44Z,FUV,0,1
2014,4982624,2014-04-07T11:30:11.87Z,FUV,0,0
2014,4982627,2014-04-07T11:30:17.46Z,FUV,0,0
2014,4982630,2014-04-07T11:30:23.19Z,FUV,0,0
2014,4982633,2014-04-07T11:30:28.68Z,FUV,0,0
2014,4982636,2014-04-07T11:30:34.29Z,FUV,0,0
2014,4982639,2014-04-07T11:30:39.97Z,FUV,0,0
2014,4982642,2014-04-07T11:30:45.39Z,FUV,0,0
2014,4982645,2014-04-07T11:30:50.99Z,FUV,0,0
2014,4982648,2014-04-07T11:30:56.75Z,FUV,0,0
2014,4982651,2014-04-07T11:31:02.21Z,FUV,0,0
2014,4982654,2014-04-07T11:31:07.79Z,FUV,0,0
2014,4982657,2014-04-07T11:31:13.53Z,FUV,0,0
2014,4982660,2014-04-07T11:31:18.96Z,FUV,0,0
2014,4982663,2014-04-07T11:31:24.56Z,FUV,0,0
2014,4982666,2014-04-07T11:31:30.28Z,FUV,0,0
2014,4982669,2014-04-07T11:31:35.75Z,FUV,0,0
2014,4982672,2014-04-07T11:31:41.37Z,FUV,0,0
2014,4982675,2014-04-07T11:31:47.06Z,FUV,0,0
2014,4982678,2014-04-07T11:31:52.51Z,FUV,0,0
2014,4982681,2014-04-07T11:31:58.06Z,FUV,0,0
2014,4982684,2014-04-07T11:32:03.85Z,FUV,0,0
2014,4982687,2014-04-07T11:32:09.33Z,FUV,0,0
2014,4982690,2014-04-07T11:32:15.03Z,FUV,0,0
2014,4982693,2014-04-07T11:32:20.63Z,FUV,0,0
2014,4982696,2014-04-07T11:32:26.07Z,FUV,0,0
2014,4982699,2014-04-07T11:32:31.65Z,FUV,0,0
2014,4982702,2014-04-07T11:32:37.41Z,FUV,0,1
2014,4982705,2014-04-07T11:32:42.89Z,FUV,0,0
2014,4982708,2014-04-07T11:32:48.56Z,FUV,0,0
2014,4982711,2014-04-07T11:32:54.16Z,FUV,0,0
2014,4982714,2014-04-07T11:32:59.60Z,FUV,0,0
2014,4982717,2014-04-07T11:33:05.18Z,FUV,0,1
2014,4982720,2014-04-07T11:33:10.94Z,FUV,0,0
2014,4982723,2014-04-07T11:33:16.39Z,FUV,0,0
2014,4982726,2014-04-07T11:33:21.99Z,FUV,0,0
2014,4982729,2014-04-07T11:33:27.72Z,FUV,0,1
2014,4982732,2014-04-07T11:33:33.17Z,FUV,0,0
2014,4982735,2014-04-07T11:33:38.76Z,FUV,0,1
2014,4982738,2014-04-07T11:33:44.47Z,FUV,0,0
2014,4982741,2014-04-07T11:33:49.94Z,FUV,0,0
2014,4982744,2014-04-07T11:33:55.54Z,FUV,0,0
2014,4982747,2014-04-07T11:34:01.25Z,FUV,0,0
2014,4982750,2014-04-07T11:34:06.72Z,FUV,0,0
2014,4982753,2014-04-07T11:34:12.31Z,FUV,0,0
2014,4982756,2014-04-07T11:34:18.03Z,FUV,0,0
2014,4982759,2014-04-07T11:34:23.52Z,FUV,0,0
2014,4982762,2014-04-07T11:34:29.18Z,FUV,0,0
2014,4982765,2014-04-07T11:34:34.81Z,FUV,0,0
2014,4982768,2014-04-07T11:34:40.24Z,FUV,0,0
2014,4982771,2014-04-07T11:34:45.83Z,FUV,0,0
2014,4982774,2014-04-07T11:34:51.56Z,FUV,0,0
2014,4982777,2014-04-07T11:34:57.09Z,FUV,0,0
2014,4982780,2014-04-07T11:35:02.72Z,FUV,0,0
2014,4982783,2014-04-07T11:35:08.35Z,FUV,0,0
2014,4982786,2014-04-07T11:35:13.77Z,FUV,0,0
2014,4982789,2014-04-07T11:35:19.43Z,FUV,0,0
2014,4982792,2014-04-07T11:35:25.13Z,FUV,0,0
2014,4982795,2014-04-07T11:35:30.59Z,FUV,0,0
2014,4982798,2014-04-07T11:35:36.21Z,FUV,0,0
2014,4982801,2014-04-07T11:35:41.91Z,FUV,0,0
2014,4982804,2014-04-07T11:35:47.34Z,FUV,0,0
2014,4982807,2014-04-07T11:35:52.96Z,FUV,0,0
2014,4982810,2014-04-07T11:35:58.66Z,FUV,0,0
2014,4982813,2014-04-07T11:36:04.10Z,FUV,0,0
2014,4982816,2014-04-07T11:36:09.70Z,FUV,0,0
2014,4982819,2014-04-07T11:36:15.44Z,FUV,0,0
2014,4982822,2014-04-07T11:36:20.88Z,FUV,0,2
2014,4982825,2014-04-07T11:36:26.46Z,FUV,0,0
2014,4982828,2014-04-07T11:36:32.22Z,FUV,0,0
2014,4982831,2014-04-07T11:36:37.67Z,FUV,0,1
2014,4982834,2014-04-07T11:36:43.29Z,FUV,0,0
2014,4982837,2014-04-07T11:36:49.00Z,FUV,0,0
2014,4982840,2014-04-07T11:36:54.43Z,FUV,0,0
2014,4982843,2014-04-07T11:37:00.01Z,FUV,0,0
2014,4982846,2014-04-07T11:37:05.75Z,FUV,0,0
2014,4982849,2014-04-07T11:37:11.24Z,FUV,0,0
2014,4982852,2014-04-07T11:37:16.88Z,FUV,0,0
2014,4982855,2014-04-07T11:37:22.53Z,FUV,0,0
2014,4982858,2014-04-07T11:37:27.99Z,FUV,0,0
2014,4982861,2014-04-07T11:37:33.57Z,FUV,0,0
2014,4982864,2014-04-07T11:37:39.31Z,FUV,0,0
2014,4982867,2014-04-07T11:37:44.81Z,FUV,0,0
2014,4982870,2014-04-07T11:37:50.39Z,FUV,0,0
2014,4982873,2014-04-07T11:37:56.10Z,FUV,0,0
2014,4982876,2014-04-07T11:38:01.52Z,FUV,0,0
2014,4982879,2014-04-07T11:38:07.11Z,FUV,0,0
2014,4982882,2014-04-07T11:38:12.84Z,FUV,0,0
2014,4982885,2014-04-07T11:38:18.33Z,FUV,0,0
2014,4982888,2014-04-07T11:38:23.95Z,FUV,0,1
2014,4982891,2014-04-07T11:38:29.63Z,FUV,0,0
2014,4982894,2014-04-07T11:38:35.10Z,FUV,0,0
2014,4982897,2014-04-07T11:38:40.67Z,FUV,0,0
2014,4982900,2014-04-07T11:38:46.41Z,FUV,0,0
2014,4982903,2014-04-07T11:38:51.91Z,FUV,0,0
2014,4982906,2014-04-07T11:38:57.54Z,FUV,0,0
2014,4982909,2014-04-07T11:39:03.19Z,FUV,0,0
2014,4982912,2014-04-07T11:39:08.63Z,FUV,0,0
2014,4982915,2014-04-07T11:39:14.20Z,FUV,0,0
2014,4982918,2014-04-07T11:39:19.94Z,FUV,0,0
2014,4982921,2014-04-07T11:39:25.44Z,FUV,0,0
2014,4982924,2014-04-07T11:39:31.02Z,FUV,0,0
2014,4982927,2014-04-07T11:39:36.72Z,FUV,0,0
2014,4982930,2014-04-07T11:39:42.16Z,FUV,0,0
2014,4982933,2014-04-07T11:39:47.81Z,FUV,0,0
2014,4982936,2014-04-07T11:39:53.50Z,FUV,0,0
2014,4982939,2014-04-07T11:39:58.99Z,FUV,0,0
2014,4982942,2014-04-07T11:40:04.59Z,FUV,0,0
2014,4982945,2014-04-07T11:40:10.28Z,FUV,0,2
2014,4982948,2014-04-07T11:40:15.71Z,FUV,0,0
2014,4982951,2014-04-07T11:40:21.33Z,FUV,0,0
2014,4982954,2014-04-07T11:40:27.03Z,FUV,0,0
2014,4982957,2014-04-07T11:40:32.48Z,FUV,0,0
2014,4982960,2014-04-07T11:40:38.09Z,FUV,0,0
2014,4982963,2014-04-07T11:40:43.81Z,FUV,0,0
2014,4982966,2014-04-07T11:40:49.26Z,FUV,0,0
2014,4982969,2014-04-07T11:40:54.87Z,FUV,0,0
2014,4982972,2014-04-07T11:41:00.60Z,FUV,0,0
2014,4982975,2014-04-07T11:41:06.05Z,FUV,0,0
2014,4982978,2014-04-07T11:41:11.71Z,FUV,0,1
2014,4982981,2014-04-07T11:41:17.38Z,FUV,0,1
2014,4982984,2014-04-07T11:41:22.80Z,FUV,0,0
2014,4982987,2014-04-07T11:41:28.44Z,FUV,0,0
2014,4982990,2014-04-07T11:41:34.13Z,FUV,0,0
2014,4982993,2014-04-07T11:41:39.63Z,FUV,0,0
2014,4982996,2014-04-07T11:41:45.24Z,FUV,0,0
2014,4982999,2014-04-07T11:41:50.91Z,FUV,0,0
2014,4983002,2014-04-07T11:41:56.35Z,FUV,0,0
2014,4983005,2014-04-07T11:42:02.02Z,FUV,0,0
2014,4983008,2014-04-07T11:42:07.69Z,FUV,0,0
2014,4983011,2014-04-07T11:42:13.22Z,FUV,0,0
2014,4983014,2014-04-07T11:42:18.82Z,FUV,0,0
2014,4983017,2014-04-07T11:42:24.47Z,FUV,0,0
2014,4983020,2014-04-07T11:42:29.93Z,FUV,0,0
2014,4983023,2014-04-07T11:42:35.52Z,FUV,0,0
2014,4983026,2014-04-07T11:42:41.22Z,FUV,0,0
2014,4983029,2014-04-07T11:42:46.68Z,FUV,0,0
2014,4983032,2014-04-07T11:42:52.30Z,FUV,0,0
2014,4983035,2014-04-07T11:42:58.00Z,FUV,0,0
2014,4983038,2014-04-07T11:43:03.42Z,FUV,0,0
2014,4983041,2014-04-07T11:43:09.05Z,FUV,0,0
2014,4983044,2014-04-07T11:43:14.78Z,FUV,0,0
2014,4983047,2014-04-07T11:43:20.25Z,FUV,0,0
2014,4983050,2014-04-07T11:43:25.88Z,FUV,0,0
2014,4983053,2014-04-07T11:43:31.56Z,FUV,0,0
2014,4983056,2014-04-07T11:43:36.97Z,FUV,0,0
2014,4983059,2014-04-07T11:43:42.56Z,FUV,0,1
2014,4983062,2014-04-07T11:43:48.31Z,FUV,0,0
2014,4983065,2014-04-07T11:43:53.81Z,FUV,0,0
2014,4983068,2014-04-07T11:43:59.43Z,FUV,0,0
2014,4983071,2014-04-07T11:44:05.10Z,FUV,0,0
2014,4983074,2014-04-07T11:44:10.53Z,FUV,0,0
2014,4983077,2014-04-07T11:44:16.18Z,FUV,0,1
2014,4983080,2014-04-07T11:44:21.88Z,FUV,0,0
2014,4983083,2014-04-07T11:44:27.39Z,FUV,0,0
2014,4983086,2014-04-07T11:44:32.97Z,FUV,0,0
2014,4983089,2014-04-07T11:44:38.66Z,FUV,0,0
2014,4983092,2014-04-07T11:44:44.11Z,FUV,0,0
2014,4983095,2014-04-07T11:44:49.74Z,FUV,0,0
2014,4983098,2014-04-07T11:44:55.41Z,FUV,0,0
2014,4983101,2014-04-07T11:45:00.89Z,FUV,0,0
2014,4983104,2014-04-07T11:45:06.52Z,FUV,0,0
2014,4983107,2014-04-07T11:45:12.19Z,FUV,0,0
2014,4983110,2014-04-07T11:45:17.66Z,FUV,0,0
2014,4983113,2014-04-07T11:45:23.24Z,FUV,0,0
2014,4983116,2014-04-07T11:45:28.97Z,FUV,0,0
2014,4983119,2014-04-07T11:45:34.46Z,FUV,0,0
2014,4983122,2014-04-07T11:45:40.08Z,FUV,0,0
2014,4983125,2014-04-07T11:45:45.75Z,FUV,0,0
2014,4983128,2014-04-07T11:45:51.17Z,FUV,0,0
2014,4983131,2014-04-07T11:45:56.77Z,FUV,0,0
2014,4983134,2014-04-07T11:46:02.50Z,FUV,0,0
2014,4983137,2014-04-07T11:46:08.03Z,FUV,0,0
2014,4983140,2014-04-07T11:46:13.65Z,FUV,0,0
2014,4983143,2014-04-07T11:46:19.28Z,FUV,0,0
2014,4983146,2014-04-07T11:46:24.70Z,FUV,0,1
2014,4983149,2014-04-07T11:46:30.35Z,FUV,0,0
2014,4983152,2014-04-07T11:46:36.06Z,FUV,0,0
2014,4983155,2014-04-07T11:46:41.59Z,FUV,0,0
2014,4983158,2014-04-07T11:46:47.18Z,FUV,0,0
2014,4983161,2014-04-07T11:46:52.85Z,FUV,0,0
2014,4983164,2014-04-07T11:46:58.30Z,FUV,0,0
2014,4983167,2014-04-07T11:47:03.91Z,FUV,0,0
2014,4983170,2014-04-07T11:47:09.59Z,FUV,0,0
2014,4983173,2014-04-07T11:47:15.07Z,FUV,0,0
2014,4983176,2014-04-07T11:47:20.68Z,FUV,0,0
2014,4983179,2014-04-07T11:47:26.38Z,FUV,0,0
2014,4983182,2014-04-07T11:47:31.82Z,FUV,0,0
2014,4983185,2014-04-07T11:47:37.46Z,FUV,0,0
2014,4983188,2014-04-07T11:47:43.16Z,FUV,0,0
2014,4983191,2014-04-07T11:47:48.63Z,FUV,0,0
2014,4983194,2014-04-07T11:47:54.27Z,FUV,0,0
2014,4983197,2014-04-07T11:47:59.94Z,FUV,0,0
2014,4983200,2014-04-07T11:48:05.36Z,FUV,0,0
2014,4983203,2014-04-07T11:48:10.93Z,FUV,0,0
2014,4983206,2014-04-07T11:48:16.69Z,FUV,0,0
2014,4983209,2014-04-07T11:48:22.18Z,FUV,0,0
2014,4983212,2014-04-07T11:48:27.81Z,FUV,0,0
2014,4983215,2014-04-07T11:48:33.47Z,FUV,0,0
2014,4983218,2014-04-07T11:48:38.91Z,FUV,0,0
2014,4983221,2014-04-07T11:48:44.52Z,FUV,0,0
2014,4983224,2014-04-07T11:48:50.25Z,FUV,0,0
2014,4983227,2014-04-07T11:48:55.78Z,FUV,0,0
2014,4983230,2014-04-07T11:49:01.38Z,FUV,0,0
2014,4983233,2014-04-07T11:49:07.03Z,FUV,0,0
2014,4983236,2014-04-07T11:49:12.46Z,FUV,0,0
2014,4983239,2014-04-07T11:49:18.06Z,FUV,0,0
2014,4983242,2014-04-07T11:49:23.78Z,FUV,0,0
2014,4983245,2014-04-07T11:49:29.27Z,FUV,0,1
2014,4983248,2014-04-07T11:49:34.88Z,FUV,0,0
2014,4983251,2014-04-07T11:49:40.56Z,FUV,0,0
2014,4983254,2014-04-07T11:49:46.05Z,FUV,0,0
2014,4983257,2014-04-07T11:49:51.62Z,FUV,0,0
2014,4983260,2014-04-07T11:49:57.35Z,FUV,0,1
2014,4983263,2014-04-07T11:50:02.80Z,FUV,0,0
2014,4983266,2014-04-07T11:50:08.46Z,FUV,0,0
2014,4983269,2014-04-07T11:50:14.13Z,FUV,0,0
2014,4983272,2014-04-07T11:50:19.57Z,FUV,0,0
2014,4983275,2014-04-07T11:50:25.15Z,FUV,0,0
2014,4983278,2014-04-07T11:50:30.88Z,FUV,0,0
2014,4983281,2014-04-07T11:50:36.34Z,FUV,0,0
2014,4983284,2014-04-07T11:50:41.95Z,FUV,0,0
2014,4983287,2014-04-07T11:50:47.66Z,FUV,0,1
2014,4983290,2014-04-07T11:50:53.07Z,FUV,0,0
2014,4983293,2014-04-07T11:50:58.71Z,FUV,0,0
2014,4983296,2014-04-07T11:51:04.44Z,FUV,0,0
2014,4983299,2014-04-07T11:51:09.94Z,FUV,0,0
2014,4983302,2014-04-07T11:51:15.51Z,FUV,0,0
2014,4983305,2014-04-07T11:51:21.22Z,FUV,0,0
2014,4983308,2014-04-07T11:51:26.65Z,FUV,0,0
2014,4983311,2014-04-07T11:51:32.24Z,FUV,0,0
2014,4983314,2014-04-07T11:51:37.97Z,FUV,0,0
2014,4983317,2014-04-07T11:51:43.41Z,FUV,0,0
2014,4983320,2014-04-07T11:51:48.99Z,FUV,0,0
2014,4983323,2014-04-07T11:51:54.75Z,FUV,0,0
2014,4983326,2014-04-07T11:52:00.21Z,FUV,0,0
2014,4983329,2014-04-07T11:52:05.79Z,FUV,0,0
2014,4983332,2014-04-07T11:52:11.53Z,FUV,0,0
2014,4983335,2014-04-07T11:52:17.02Z,FUV,0,0
2014,4983338,2014-04-07T11:52:22.67Z,FUV,0,0
2014,4983341,2014-04-07T11:52:28.31Z,FUV,0,0
2014,4983344,2014-04-07T11:52:33.73Z,FUV,0,0
2014,4983347,2014-04-07T11:52:39.34Z,FUV,0,0
2014,4983350,2014-04-07T11:52:45.06Z,FUV,0,0
2014,4983353,2014-04-07T11:52:50.56Z,FUV,0,0
2014,4983356,2014-04-07T11:52:56.21Z,FUV,0,0
2014,4983359,2014-04-07T11:53:01.85Z,FUV,0,0
2014,4983362,2014-04-07T11:53:07.26Z,FUV,0,0
2014,4983365,2014-04-07T11:53:12.88Z,FUV,0,0
2014,4983368,2014-04-07T11:53:18.63Z,FUV,0,0
2014,4983371,2014-04-07T11:53:24.16Z,FUV,0,0
2014,4983374,2014-04-07T11:53:29.75Z,FUV,0,0
2014,4983377,2014-04-07T11:53:35.41Z,FUV,0,0
2014,4983380,2014-04-07T11:53:40.84Z,FUV,0,0
2014,4983383,2014-04-07T11:53:46.48Z,FUV,0,0
2014,4983386,2014-04-07T11:53:52.16Z,FUV,0,0
2014,4983389,2014-04-07T11:53:57.60Z,FUV,0,0
2014,4983392,2014-04-07T11:54:03.24Z,FUV,0,0
2014,4983395,2014-04-07T11:54:08.94Z,FUV,0,0
2014,4983398,2014-04-07T11:54:14.42Z,FUV,0,0
2014,4983401,2014-04-07T11:54:19.98Z,FUV,0,0
2014,4983404,2014-04-07T11:54:25.72Z,FUV,0,0
2014,4983407,2014-04-07T11:54:31.20Z,FUV,0,0
2014,4983410,2014-04-07T11:54:36.84Z,FUV,0,0
2014,4983413,2014-04-07T11:54:42.50Z,FUV,0,0
2014,4983416,2014-04-07T11:54:47.93Z,FUV,0,0
2014,4983419,2014-04-07T11:54:53.52Z,FUV,0,0
2014,4983422,2014-04-07T11:54:59.25Z,FUV,0,0
2014,4983425,2014-04-07T11:55:04.72Z,FUV,0,0
2014,4983428,2014-04-07T11:55:10.36Z,FUV,0,0
2014,4983431,2014-04-07T11:55:16.03Z,FUV,0,0
2014,4983434,2014-04-07T11:55:21.46Z,FUV,0,0
2014,4983437,2014-04-07T11:55:27.06Z,FUV,0,0
2014,4983440,2014-04-07T11:55:32.81Z,FUV,0,0
2014,4983443,2014-04-07T11:55:38.27Z,FUV,0,0
2014,4983446,2014-04-07T11:55:43.87Z,FUV,0,0
2014,4983449,2014-04-07T11:55:49.59Z,FUV,0,0
2014,4983452,2014-04-07T11:55:55.02Z,FUV,0,0
2014,4983455,2014-04-07T11:56:00.63Z,FUV,0,0
2014,4983458,2014-04-07T11:56:06.35Z,FUV,0,0
2014,4983461,2014-04-07T11:56:11.78Z,FUV,0,0
2014,4983464,2014-04-07T11:56:17.38Z,FUV,0,0
2014,4983467,2014-04-07T11:56:23.13Z,FUV,0,0
2014,4983470,2014-04-07T11:56:28.59Z,FUV,0,0
2014,4983473,2014-04-07T11:56:34.15Z,FUV,0,0
2014,4983476,2014-04-07T11:56:39.91Z,FUV,0,0
2014,4983479,2014-04-07T11:56:45.36Z,FUV,0,0
2014,4983482,2014-04-07T11:56:51.01Z,FUV,0,0
2014,4983485,2014-04-07T11:56:56.69Z,FUV,0,0
2014,4983488,2014-04-07T11:57:02.12Z,FUV,0,0
2014,4983491,2014-04-07T11:57:07.68Z,FUV,0,0
2014,4983494,2014-04-07T11:57:13.44Z,FUV,0,0
2014,4983497,2014-04-07T11:57:18.93Z,FUV,0,0
2014,4983500,2014-04-07T11:57:24.58Z,FUV,0,0
2014,4983503,2014-04-07T11:57:30.22Z,FUV,0,0
2014,4983506,2014-04-07T11:57:35.67Z,FUV,0,0
2014,4983509,2014-04-07T11:57:41.27Z,FUV,0,1
2014,4983512,2014-04-07T11:57:47.00Z,FUV,0,0
2014,4983515,2014-04-07T11:57:52.50Z,FUV,0,0
2014,4983518,2014-04-07T11:57:58.10Z,FUV,0,1
2014,4983521,2014-04-07T11:58:03.78Z,FUV,0,0
2014,4983524,2014-04-07T11:58:09.21Z,FUV,0,0
2014,4983527,2014-04-07T11:58:14.82Z,FUV,0,0
2014,4983530,2014-04-07T11:58:20.53Z,FUV,0,0
2014,4983533,2014-04-07T11:58:26.00Z,FUV,0,0
2014,4983536,2014-04-07T11:58:31.63Z,FUV,0,0
2014,4983539,2014-04-07T11:58:37.31Z,FUV,0,0
2014,4983542,2014-04-07T11:58:42.76Z,FUV,0,0
2014,4983545,2014-04-07T11:58:48.35Z,FUV,0,0
2014,4983548,2014-04-07T11:58:54.10Z,FUV,0,0
2014,4983551,2014-04-07T11:58:59.56Z,FUV,0,0
2014,4983554,2014-04-07T11:59:05.16Z,FUV,0,0
2014,4983557,2014-04-07T11:59:10.88Z,FUV,0,0
2014,4983560,2014-04-07T11:59:16.28Z,FUV,0,0
2014,4983563,2014-04-07T11:59:21.84Z,FUV,0,0
2014,4983566,2014-04-07T11:59:27.63Z,FUV,0,0
2014,4983569,2014-04-07T11:59:33.13Z,FUV,0,0
2014,4983572,2014-04-07T11:59:38.74Z,FUV,0,0
2014,4983575,2014-04-07T11:59:44.41Z,FUV,0,0
2014,4983578,2014-04-07T11:59:49.84Z,FUV,0,0
2014,4983581,2014-04-07T11:59:55.49Z,FUV,0,0
2014,4983584,2014-04-07T12:00:01.19Z,FUV,0,0
2014,4983587,2014-04-07T12:00:06.68Z,FUV,0,0
2014,4983590,2014-04-07T12:00:12.27Z,FUV,0,0
2014,4983593,2014-04-07T12:00:17.97Z,FUV,0,0
2014,4983596,2014-04-07T12:00:23.40Z,FUV,0,0
2014,4983599,2014-04-07T12:00:29.02Z,FUV,0,0
2014,4983602,2014-04-07T12:00:34.72Z,FUV,0,0
2014,4983605,2014-04-07T12:00:40.18Z,FUV,0,0
2014,4983608,2014-04-07T12:00:45.81Z,FUV,0,0
2014,4983611,2014-04-07T12:00:51.50Z,FUV,0,0
2014,4983614,2014-04-07T12:00:56.96Z,FUV,0,0
2014,4983617,2014-04-07T12:01:02.52Z,FUV,0,0
2014,4983620,2014-04-07T12:01:08.28Z,FUV,0,0
2014,4983623,2014-04-07T12:01:13.78Z,FUV,0,0
2014,4983626,2014-04-07T12:01:19.48Z,FUV,0,0
2014,4983629,2014-04-07T12:01:25.06Z,FUV,0,0
2014,4983632,2014-04-07T12:01:30.51Z,FUV,0,0
2014,4983635,2014-04-07T12:01:36.09Z,FUV,0,0
2014,4983638,2014-04-07T12:01:41.81Z,FUV,0,0
2014,4983641,2014-04-07T12:01:47.29Z,FUV,0,0
2014,4983644,2014-04-07T12:01:52.93Z,FUV,0,0
2014,4983647,2014-04-07T12:01:58.59Z,FUV,0,0
2014,4983650,2014-04-07T12:02:04.03Z,FUV,0,0
2014,4983653,2014-04-07T12:02:09.67Z,FUV,0,0
2014,4983656,2014-04-07T12:02:15.38Z,FUV,0,0
2014,4983659,2014-04-07T12:02:20.87Z,FUV,0,0
2014,4983662,2014-04-07T12:02:26.46Z,FUV,0,0
2014,4983665,2014-04-07T12:02:32.16Z,FUV,0,0
2014,4983668,2014-04-07T12:02:37.60Z,FUV,0,0
2014,4983671,2014-04-07T12:02:43.19Z,FUV,0,0
